id,inquiry_id,cost_service_id,income,payment,profit_or_loss_amount,profit_or_loss_status,created_at,updated_at,supplier_id
597,154,5,0.0,0.0,0.0,3,,,
598,154,6,0.0,0.0,0.0,3,,,
599,154,7,0.0,0.0,0.0,3,,,
600,154,8,0.0,0.0,0.0,3,,,
601,155,1,0.0,0.0,0.0,3,,,
602,155,2,0.0,0.0,0.0,3,,,
603,155,3,0.0,0.0,0.0,3,,,
604,155,4,0.0,0.0,0.0,3,,,
605,155,5,0.0,0.0,0.0,3,,,
606,155,6,0.0,0.0,0.0,3,,,
607,155,7,0.0,0.0,0.0,3,,,
608,155,8,0.0,0.0,0.0,3,,,
609,156,1,0.0,0.0,0.0,3,,,
610,156,2,0.0,0.0,0.0,3,,,
611,156,3,0.0,0.0,0.0,3,,,
612,156,4,0.0,0.0,0.0,3,,,
613,156,5,0.0,0.0,0.0,3,,,
614,156,6,0.0,0.0,0.0,3,,,
615,156,7,0.0,0.0,0.0,3,,,
616,156,8,0.0,0.0,0.0,3,,,
617,157,1,0.0,0.0,0.0,3,,,
618,157,2,0.0,0.0,0.0,3,,,
619,157,3,0.0,0.0,0.0,3,,,
620,157,4,0.0,0.0,0.0,3,,,
621,157,5,0.0,0.0,0.0,3,,,
622,157,6,0.0,0.0,0.0,3,,,
623,157,7,0.0,0.0,0.0,3,,,
624,157,8,0.0,0.0,0.0,3,,,
625,158,1,0.0,0.0,0.0,3,,,
626,158,2,0.0,0.0,0.0,3,,,
627,158,3,0.0,0.0,0.0,3,,,
628,158,4,0.0,0.0,0.0,3,,,
629,158,5,0.0,0.0,0.0,3,,,
630,158,6,0.0,0.0,0.0,3,,,
631,158,7,0.0,0.0,0.0,3,,,
632,158,8,0.0,0.0,0.0,3,,,
633,159,1,0.0,0.0,0.0,3,,,
634,159,2,0.0,0.0,0.0,3,,,
635,159,3,0.0,0.0,0.0,3,,,
636,159,4,0.0,0.0,0.0,3,,,
637,159,5,0.0,0.0,0.0,3,,,
638,159,6,0.0,0.0,0.0,3,,,
639,159,7,0.0,0.0,0.0,3,,,
640,159,8,0.0,0.0,0.0,3,,,
641,160,1,0.0,0.0,0.0,3,,,
642,160,2,0.0,0.0,0.0,3,,,
643,160,3,0.0,0.0,0.0,3,,,
644,160,4,0.0,0.0,0.0,3,,,
645,160,5,0.0,0.0,0.0,3,,,
646,160,6,0.0,0.0,0.0,3,,,
647,160,7,0.0,0.0,0.0,3,,,
648,160,8,0.0,0.0,0.0,3,,,
649,161,1,0.0,0.0,0.0,3,,,
650,161,2,0.0,0.0,0.0,3,,,
651,161,3,0.0,0.0,0.0,3,,,
652,161,4,0.0,0.0,0.0,3,,,
653,161,5,0.0,0.0,0.0,3,,,
654,161,6,0.0,0.0,0.0,3,,,
655,161,7,0.0,0.0,0.0,3,,,
656,161,8,0.0,0.0,0.0,3,,,
657,163,1,0.0,0.0,0.0,3,,,
658,163,2,0.0,0.0,0.0,3,,,
659,163,3,0.0,0.0,0.0,3,,,
660,163,4,0.0,0.0,0.0,3,,,
661,163,5,0.0,0.0,0.0,3,,,
662,163,6,0.0,0.0,0.0,3,,,
663,163,7,0.0,0.0,0.0,3,,,
664,163,8,0.0,0.0,0.0,3,,,
665,164,1,0.0,0.0,0.0,3,,,
666,164,2,0.0,0.0,0.0,3,,,
667,164,3,0.0,0.0,0.0,3,,,
668,164,4,0.0,0.0,0.0,3,,,
669,164,5,0.0,0.0,0.0,3,,,
670,164,6,0.0,0.0,0.0,3,,,
671,164,7,0.0,0.0,0.0,3,,,
672,164,8,0.0,0.0,0.0,3,,,
673,165,1,0.0,0.0,0.0,3,,,
674,165,2,0.0,0.0,0.0,3,,,
675,165,3,0.0,0.0,0.0,3,,,
676,165,4,0.0,0.0,0.0,3,,,
677,165,5,0.0,0.0,0.0,3,,,
678,165,6,0.0,0.0,0.0,3,,,
679,165,7,0.0,0.0,0.0,3,,,
680,165,8,0.0,0.0,0.0,3,,,
681,166,1,0.0,0.0,0.0,3,,,
682,166,2,0.0,0.0,0.0,3,,,
683,166,3,0.0,0.0,0.0,3,,,
684,166,4,0.0,0.0,0.0,3,,,
685,166,5,0.0,0.0,0.0,3,,,
686,166,6,0.0,0.0,0.0,3,,,
687,166,7,0.0,0.0,0.0,3,,,
688,166,8,0.0,0.0,0.0,3,,,
689,169,1,0.0,0.0,0.0,3,,,
690,169,2,0.0,0.0,0.0,3,,,
691,169,3,0.0,0.0,0.0,3,,,
692,169,4,0.0,0.0,0.0,3,,,
693,169,5,0.0,0.0,0.0,3,,,
694,169,6,0.0,0.0,0.0,3,,,
695,169,7,0.0,0.0,0.0,3,,,
696,169,8,0.0,0.0,0.0,3,,,
697,170,1,0.0,0.0,0.0,3,,,
698,170,2,0.0,0.0,0.0,3,,,
699,170,3,0.0,0.0,0.0,3,,,
700,170,4,0.0,0.0,0.0,3,,,
701,170,5,0.0,0.0,0.0,3,,,
702,170,6,0.0,0.0,0.0,3,,,
703,170,7,0.0,0.0,0.0,3,,,
704,170,8,0.0,0.0,0.0,3,,,
705,171,1,0.0,0.0,0.0,3,,,
706,171,2,0.0,0.0,0.0,3,,,
707,171,3,0.0,0.0,0.0,3,,,
708,171,4,0.0,0.0,0.0,3,,,
709,171,5,0.0,0.0,0.0,3,,,
710,171,6,0.0,0.0,0.0,3,,,
711,171,7,0.0,0.0,0.0,3,,,
712,171,8,0.0,0.0,0.0,3,,,
713,172,1,0.0,0.0,0.0,3,,,
714,172,2,0.0,0.0,0.0,3,,,
715,172,3,0.0,0.0,0.0,3,,,
716,172,4,0.0,0.0,0.0,3,,,
717,172,5,0.0,0.0,0.0,3,,,
718,172,6,0.0,0.0,0.0,3,,,
719,172,7,0.0,0.0,0.0,3,,,
720,172,8,0.0,0.0,0.0,3,,,
721,173,1,0.0,0.0,0.0,3,,,
722,173,2,0.0,0.0,0.0,3,,,
723,173,3,0.0,0.0,0.0,3,,,
724,173,4,0.0,0.0,0.0,3,,,
725,173,5,0.0,0.0,0.0,3,,,
726,173,6,0.0,0.0,0.0,3,,,
727,173,7,0.0,0.0,0.0,3,,,
728,173,8,0.0,0.0,0.0,3,,,
729,176,1,0.0,0.0,0.0,3,,,
730,176,2,0.0,0.0,0.0,3,,,
731,176,3,0.0,0.0,0.0,3,,,
732,176,4,0.0,0.0,0.0,3,,,
733,176,5,0.0,0.0,0.0,3,,,
734,176,6,0.0,0.0,0.0,3,,,
735,176,7,0.0,0.0,0.0,3,,,
736,176,8,0.0,0.0,0.0,3,,,
737,177,1,0.0,0.0,0.0,3,,,
738,177,2,0.0,0.0,0.0,3,,,
739,177,3,0.0,0.0,0.0,3,,,
740,177,4,0.0,0.0,0.0,3,,,
741,177,5,0.0,0.0,0.0,3,,,
742,177,6,0.0,0.0,0.0,3,,,
743,177,7,0.0,0.0,0.0,3,,,
744,177,8,0.0,0.0,0.0,3,,,
745,178,1,0.0,0.0,0.0,3,,,
746,178,2,0.0,0.0,0.0,3,,,
747,178,3,0.0,0.0,0.0,3,,,
748,178,4,0.0,0.0,0.0,3,,,
749,178,5,0.0,0.0,0.0,3,,,
750,178,6,0.0,0.0,0.0,3,,,
751,178,7,0.0,0.0,0.0,3,,,
752,178,8,0.0,0.0,0.0,3,,,
753,179,1,0.0,0.0,0.0,3,,,
754,179,2,0.0,0.0,0.0,3,,,
755,179,3,0.0,0.0,0.0,3,,,
756,179,4,0.0,0.0,0.0,3,,,
757,179,5,0.0,0.0,0.0,3,,,
758,179,6,0.0,0.0,0.0,3,,,
759,179,7,0.0,0.0,0.0,3,,,
760,179,8,0.0,0.0,0.0,3,,,
761,180,1,0.0,0.0,0.0,3,,,
762,180,2,0.0,0.0,0.0,3,,,
763,180,3,0.0,0.0,0.0,3,,,
764,180,4,0.0,0.0,0.0,3,,,
765,180,5,0.0,0.0,0.0,3,,,
766,180,6,0.0,0.0,0.0,3,,,
767,180,7,0.0,0.0,0.0,3,,,
768,180,8,0.0,0.0,0.0,3,,,
769,181,1,0.0,0.0,0.0,3,,,
770,181,2,0.0,0.0,0.0,3,,,
771,181,3,0.0,0.0,0.0,3,,,
772,181,4,0.0,0.0,0.0,3,,,
773,181,5,0.0,0.0,0.0,3,,,
774,181,6,0.0,0.0,0.0,3,,,
775,181,7,0.0,0.0,0.0,3,,,
776,181,8,0.0,0.0,0.0,3,,,
777,188,1,0.0,0.0,0.0,3,,,
778,188,2,0.0,0.0,0.0,3,,,
779,188,3,0.0,0.0,0.0,3,,,
780,188,4,0.0,0.0,0.0,3,,,
781,188,5,0.0,0.0,0.0,3,,,
782,188,6,0.0,0.0,0.0,3,,,
783,188,7,0.0,0.0,0.0,3,,,
784,188,8,0.0,0.0,0.0,3,,,
785,189,1,0.0,0.0,0.0,3,,,
786,189,2,0.0,0.0,0.0,3,,,
787,189,3,0.0,0.0,0.0,3,,,
788,189,4,0.0,0.0,0.0,3,,,
789,189,5,0.0,0.0,0.0,3,,,
790,189,6,0.0,0.0,0.0,3,,,
791,189,7,0.0,0.0,0.0,3,,,
792,189,8,0.0,0.0,0.0,3,,,
793,190,1,0.0,0.0,0.0,3,,,
794,190,2,0.0,0.0,0.0,3,,,
795,190,3,0.0,0.0,0.0,3,,,
796,190,4,0.0,0.0,0.0,3,,,
797,190,5,0.0,0.0,0.0,3,,,
798,190,6,0.0,0.0,0.0,3,,,
799,190,7,0.0,0.0,0.0,3,,,
800,190,8,0.0,0.0,0.0,3,,,
801,192,1,0.0,0.0,0.0,3,,,
802,192,2,0.0,0.0,0.0,3,,,
803,192,3,0.0,0.0,0.0,3,,,
804,192,4,0.0,0.0,0.0,3,,,
805,192,5,0.0,0.0,0.0,3,,,
806,192,6,0.0,0.0,0.0,3,,,
807,192,7,0.0,0.0,0.0,3,,,
808,192,8,0.0,0.0,0.0,3,,,
809,197,1,0.0,0.0,0.0,3,,,
810,197,2,0.0,0.0,0.0,3,,,
811,197,3,0.0,0.0,0.0,3,,,
812,197,4,0.0,0.0,0.0,3,,,
813,197,5,0.0,0.0,0.0,3,,,
814,197,6,0.0,0.0,0.0,3,,,
815,197,7,0.0,0.0,0.0,3,,,
816,197,8,0.0,0.0,0.0,3,,,
817,198,1,0.0,0.0,0.0,3,,,
818,198,2,0.0,0.0,0.0,3,,,
819,198,3,0.0,0.0,0.0,3,,,
820,198,4,0.0,0.0,0.0,3,,,
821,198,5,0.0,0.0,0.0,3,,,
822,198,6,0.0,0.0,0.0,3,,,
823,198,7,0.0,0.0,0.0,3,,,
824,198,8,0.0,0.0,0.0,3,,,
825,199,1,0.0,0.0,0.0,3,,,
826,199,2,0.0,0.0,0.0,3,,,
827,199,3,0.0,0.0,0.0,3,,,
828,199,4,0.0,0.0,0.0,3,,,
829,199,5,0.0,0.0,0.0,3,,,
830,199,6,0.0,0.0,0.0,3,,,
831,199,7,0.0,0.0,0.0,3,,,
832,199,8,0.0,0.0,0.0,3,,,
833,280,1,0.0,0.0,0.0,3,,,
834,280,2,0.0,0.0,0.0,3,,,
835,280,3,0.0,0.0,0.0,3,,,
836,280,4,0.0,0.0,0.0,3,,,
837,280,5,0.0,0.0,0.0,3,,,
838,280,6,0.0,0.0,0.0,3,,,
839,280,7,0.0,0.0,0.0,3,,,
840,280,8,0.0,0.0,0.0,3,,,
841,281,1,0.0,0.0,0.0,3,,,
842,281,2,0.0,0.0,0.0,3,,,
843,281,3,0.0,0.0,0.0,3,,,
844,281,4,0.0,0.0,0.0,3,,,
845,281,5,0.0,0.0,0.0,3,,,
846,281,6,0.0,0.0,0.0,3,,,
847,281,7,0.0,0.0,0.0,3,,,
848,281,8,0.0,0.0,0.0,3,,,
849,282,1,0.0,0.0,0.0,3,,,
850,282,2,0.0,0.0,0.0,3,,,
851,282,3,0.0,0.0,0.0,3,,,
852,282,4,0.0,0.0,0.0,3,,,
853,282,5,0.0,0.0,0.0,3,,,
854,282,6,0.0,0.0,0.0,3,,,
855,282,7,0.0,0.0,0.0,3,,,
856,282,8,0.0,0.0,0.0,3,,,
857,283,1,0.0,0.0,0.0,3,,,
858,283,2,0.0,0.0,0.0,3,,,
859,283,3,0.0,0.0,0.0,3,,,
860,283,4,0.0,0.0,0.0,3,,,
861,283,5,0.0,0.0,0.0,3,,,
862,283,6,0.0,0.0,0.0,3,,,
863,283,7,0.0,0.0,0.0,3,,,
864,283,8,0.0,0.0,0.0,3,,,
865,284,1,0.0,0.0,0.0,3,,,
866,284,2,0.0,0.0,0.0,3,,,
867,284,3,0.0,0.0,0.0,3,,,
868,284,4,0.0,0.0,0.0,3,,,
869,284,5,0.0,0.0,0.0,3,,,
870,284,6,0.0,0.0,0.0,3,,,
871,284,7,0.0,0.0,0.0,3,,,
872,284,8,0.0,0.0,0.0,3,,,
873,285,1,0.0,0.0,0.0,3,,,
874,285,2,0.0,0.0,0.0,3,,,
875,285,3,0.0,0.0,0.0,3,,,
876,285,4,0.0,0.0,0.0,3,,,
877,285,5,0.0,0.0,0.0,3,,,
878,285,6,0.0,0.0,0.0,3,,,
879,285,7,0.0,0.0,0.0,3,,,
880,285,8,0.0,0.0,0.0,3,,,
881,287,1,0.0,0.0,0.0,3,,,
882,287,2,0.0,0.0,0.0,3,,,
883,287,3,0.0,0.0,0.0,3,,,
884,287,4,0.0,0.0,0.0,3,,,
885,287,5,0.0,0.0,0.0,3,,,
886,287,6,0.0,0.0,0.0,3,,,
887,287,7,0.0,0.0,0.0,3,,,
888,287,8,0.0,0.0,0.0,3,,,
889,288,1,0.0,0.0,0.0,3,,,
890,288,2,0.0,0.0,0.0,3,,,
891,288,3,0.0,0.0,0.0,3,,,
892,288,4,0.0,0.0,0.0,3,,,
893,288,5,0.0,0.0,0.0,3,,,
894,288,6,0.0,0.0,0.0,3,,,
895,288,7,0.0,0.0,0.0,3,,,
896,288,8,0.0,0.0,0.0,3,,,
897,290,1,0.0,0.0,0.0,3,,,
898,290,2,0.0,0.0,0.0,3,,,
899,290,3,0.0,0.0,0.0,3,,,
900,290,4,0.0,0.0,0.0,3,,,
901,290,5,0.0,0.0,0.0,3,,,
902,290,6,0.0,0.0,0.0,3,,,
903,290,7,0.0,0.0,0.0,3,,,
904,290,8,0.0,0.0,0.0,3,,,
905,291,1,0.0,0.0,0.0,3,,,
906,291,2,0.0,0.0,0.0,3,,,
907,291,3,0.0,0.0,0.0,3,,,
908,291,4,0.0,0.0,0.0,3,,,
909,291,5,0.0,0.0,0.0,3,,,
910,291,6,0.0,0.0,0.0,3,,,
911,291,7,0.0,0.0,0.0,3,,,
912,291,8,0.0,0.0,0.0,3,,,
913,293,1,0.0,0.0,0.0,3,,,
914,293,2,0.0,0.0,0.0,3,,,
915,293,3,0.0,0.0,0.0,3,,,
916,293,4,0.0,0.0,0.0,3,,,
917,293,5,0.0,0.0,0.0,3,,,
918,293,6,0.0,0.0,0.0,3,,,
919,293,7,0.0,0.0,0.0,3,,,
920,293,8,0.0,0.0,0.0,3,,,
921,294,1,0.0,0.0,0.0,3,,,
922,294,2,0.0,0.0,0.0,3,,,
923,294,3,0.0,0.0,0.0,3,,,
924,294,4,0.0,0.0,0.0,3,,,
925,294,5,0.0,0.0,0.0,3,,,
926,294,6,0.0,0.0,0.0,3,,,
927,294,7,0.0,0.0,0.0,3,,,
928,294,8,0.0,0.0,0.0,3,,,
929,299,1,0.0,0.0,0.0,3,,,
930,299,2,0.0,0.0,0.0,3,,,
931,299,3,0.0,0.0,0.0,3,,,
932,299,4,0.0,0.0,0.0,3,,,
933,299,5,0.0,0.0,0.0,3,,,
934,299,6,0.0,0.0,0.0,3,,,
935,299,7,0.0,0.0,0.0,3,,,
936,299,8,0.0,0.0,0.0,3,,,
937,300,1,0.0,0.0,0.0,3,,,
938,300,2,0.0,0.0,0.0,3,,,
939,300,3,0.0,0.0,0.0,3,,,
940,300,4,0.0,0.0,0.0,3,,,
941,300,5,0.0,0.0,0.0,3,,,
942,300,6,0.0,0.0,0.0,3,,,
943,300,7,0.0,0.0,0.0,3,,,
944,300,8,0.0,0.0,0.0,3,,,
945,301,1,0.0,0.0,0.0,3,,,
946,301,2,0.0,0.0,0.0,3,,,
947,301,3,0.0,0.0,0.0,3,,,
948,301,4,0.0,0.0,0.0,3,,,
949,301,5,0.0,0.0,0.0,3,,,
950,301,6,0.0,0.0,0.0,3,,,
951,301,7,0.0,0.0,0.0,3,,,
952,301,8,0.0,0.0,0.0,3,,,
953,302,1,0.0,0.0,0.0,3,,,
954,302,2,0.0,0.0,0.0,3,,,
955,302,3,0.0,0.0,0.0,3,,,
956,302,4,0.0,0.0,0.0,3,,,
957,302,5,0.0,0.0,0.0,3,,,
958,302,6,0.0,0.0,0.0,3,,,
959,302,7,0.0,0.0,0.0,3,,,
960,302,8,0.0,0.0,0.0,3,,,
961,303,1,0.0,0.0,0.0,3,,,
962,303,2,0.0,0.0,0.0,3,,,
963,303,3,0.0,0.0,0.0,3,,,
964,303,4,0.0,0.0,0.0,3,,,
965,303,5,0.0,0.0,0.0,3,,,
966,303,6,0.0,0.0,0.0,3,,,
967,303,7,0.0,0.0,0.0,3,,,
968,303,8,0.0,0.0,0.0,3,,,
969,304,1,0.0,0.0,0.0,3,,,
970,304,2,0.0,0.0,0.0,3,,,
971,304,3,0.0,0.0,0.0,3,,,
972,304,4,0.0,0.0,0.0,3,,,
973,304,5,0.0,0.0,0.0,3,,,
974,304,6,0.0,0.0,0.0,3,,,
975,304,7,0.0,0.0,0.0,3,,,
976,304,8,0.0,0.0,0.0,3,,,
977,305,1,0.0,0.0,0.0,3,,,
978,305,2,0.0,0.0,0.0,3,,,
979,305,3,0.0,0.0,0.0,3,,,
980,305,4,0.0,0.0,0.0,3,,,
981,305,5,0.0,0.0,0.0,3,,,
982,305,6,0.0,0.0,0.0,3,,,
983,305,7,0.0,0.0,0.0,3,,,
984,305,8,0.0,0.0,0.0,3,,,
985,306,1,0.0,0.0,0.0,3,,,
986,306,2,0.0,0.0,0.0,3,,,
987,306,3,0.0,0.0,0.0,3,,,
988,306,4,0.0,0.0,0.0,3,,,
989,306,5,0.0,0.0,0.0,3,,,
990,306,6,0.0,0.0,0.0,3,,,
991,306,7,0.0,0.0,0.0,3,,,
992,306,8,0.0,0.0,0.0,3,,,
993,311,1,0.0,0.0,0.0,3,,,
994,311,2,0.0,0.0,0.0,3,,,
995,311,3,0.0,0.0,0.0,3,,,
996,311,4,0.0,0.0,0.0,3,,,
997,311,5,0.0,0.0,0.0,3,,,
998,311,6,0.0,0.0,0.0,3,,,
999,311,7,0.0,0.0,0.0,3,,,
1000,311,8,0.0,0.0,0.0,3,,,
1001,312,1,0.0,0.0,0.0,3,,,
1002,312,2,0.0,0.0,0.0,3,,,
1003,312,3,0.0,0.0,0.0,3,,,
1004,312,4,0.0,0.0,0.0,3,,,
1005,312,5,0.0,0.0,0.0,3,,,
1006,312,6,0.0,0.0,0.0,3,,,
1007,312,7,0.0,0.0,0.0,3,,,
1008,312,8,0.0,0.0,0.0,3,,,
1009,315,1,0.0,0.0,0.0,3,,,
1010,315,2,0.0,0.0,0.0,3,,,
1011,315,3,0.0,0.0,0.0,3,,,
1012,315,4,0.0,0.0,0.0,3,,,
1013,315,5,0.0,0.0,0.0,3,,,
1014,315,6,0.0,0.0,0.0,3,,,
1015,315,7,0.0,0.0,0.0,3,,,
1016,315,8,0.0,0.0,0.0,3,,,
1017,316,1,0.0,0.0,0.0,3,,,
1018,316,2,0.0,0.0,0.0,3,,,
1019,316,3,0.0,0.0,0.0,3,,,
1020,316,4,0.0,0.0,0.0,3,,,
1021,316,5,0.0,0.0,0.0,3,,,
1022,316,6,0.0,0.0,0.0,3,,,
1023,316,7,0.0,0.0,0.0,3,,,
1024,316,8,0.0,0.0,0.0,3,,,
1025,317,1,0.0,0.0,0.0,3,,,
1026,317,2,0.0,0.0,0.0,3,,,
1027,317,3,0.0,0.0,0.0,3,,,
1028,317,4,0.0,0.0,0.0,3,,,
1029,317,5,0.0,0.0,0.0,3,,,
1030,317,6,0.0,0.0,0.0,3,,,
1031,317,7,0.0,0.0,0.0,3,,,
1032,317,8,0.0,0.0,0.0,3,,,
1033,318,1,0.0,0.0,0.0,3,,,
1034,318,2,0.0,0.0,0.0,3,,,
1035,318,3,0.0,0.0,0.0,3,,,
1036,318,4,0.0,0.0,0.0,3,,,
1037,318,5,0.0,0.0,0.0,3,,,
1038,318,6,0.0,0.0,0.0,3,,,
1039,318,7,0.0,0.0,0.0,3,,,
1040,318,8,0.0,0.0,0.0,3,,,
1041,320,1,0.0,0.0,0.0,3,,,
1042,320,2,0.0,0.0,0.0,3,,,
1043,320,3,0.0,0.0,0.0,3,,,
1044,320,4,0.0,0.0,0.0,3,,,
1045,320,5,0.0,0.0,0.0,3,,,
1046,320,6,0.0,0.0,0.0,3,,,
1047,320,7,0.0,0.0,0.0,3,,,
1048,320,8,0.0,0.0,0.0,3,,,
1049,321,1,0.0,0.0,0.0,3,,,
1050,321,2,0.0,0.0,0.0,3,,,
1051,321,3,0.0,0.0,0.0,3,,,
1052,321,4,0.0,0.0,0.0,3,,,
1053,321,5,0.0,0.0,0.0,3,,,
1054,321,6,0.0,0.0,0.0,3,,,
1055,321,7,0.0,0.0,0.0,3,,,
1056,321,8,0.0,0.0,0.0,3,,,
1057,322,1,0.0,0.0,0.0,3,,,
1058,322,2,0.0,0.0,0.0,3,,,
1059,322,3,0.0,0.0,0.0,3,,,
1060,322,4,0.0,0.0,0.0,3,,,
1061,322,5,0.0,0.0,0.0,3,,,
1062,322,6,0.0,0.0,0.0,3,,,
1063,322,7,0.0,0.0,0.0,3,,,
1064,322,8,0.0,0.0,0.0,3,,,
1065,323,1,0.0,0.0,0.0,3,,,
1066,323,2,0.0,0.0,0.0,3,,,
1067,323,3,0.0,0.0,0.0,3,,,
1068,323,4,0.0,0.0,0.0,3,,,
1069,323,5,0.0,0.0,0.0,3,,,
1070,323,6,0.0,0.0,0.0,3,,,
1071,323,7,0.0,0.0,0.0,3,,,
1072,323,8,0.0,0.0,0.0,3,,,
1073,324,1,0.0,0.0,0.0,3,,,
1074,324,2,0.0,0.0,0.0,3,,,
1075,324,3,0.0,0.0,0.0,3,,,
1076,324,4,0.0,0.0,0.0,3,,,
1077,324,5,0.0,0.0,0.0,3,,,
1078,324,6,0.0,0.0,0.0,3,,,
1079,324,7,0.0,0.0,0.0,3,,,
1080,324,8,0.0,0.0,0.0,3,,,
1081,325,1,0.0,0.0,0.0,3,,,
1082,325,2,0.0,0.0,0.0,3,,,
1083,325,3,0.0,0.0,0.0,3,,,
1084,325,4,0.0,0.0,0.0,3,,,
1085,325,5,0.0,0.0,0.0,3,,,
1086,325,6,0.0,0.0,0.0,3,,,
1087,325,7,0.0,0.0,0.0,3,,,
1088,325,8,0.0,0.0,0.0,3,,,
1089,326,1,0.0,0.0,0.0,3,,,
1090,326,2,0.0,0.0,0.0,3,,,
1091,326,3,0.0,0.0,0.0,3,,,
1092,326,4,0.0,0.0,0.0,3,,,
1093,326,5,0.0,0.0,0.0,3,,,
1094,326,6,0.0,0.0,0.0,3,,,
1095,326,7,0.0,0.0,0.0,3,,,
1096,326,8,0.0,0.0,0.0,3,,,
1097,327,1,0.0,0.0,0.0,3,,,
1098,327,2,0.0,0.0,0.0,3,,,
1099,327,3,0.0,0.0,0.0,3,,,
1100,327,4,0.0,0.0,0.0,3,,,
1101,327,5,0.0,0.0,0.0,3,,,
1102,327,6,0.0,0.0,0.0,3,,,
1103,327,7,0.0,0.0,0.0,3,,,
1104,327,8,0.0,0.0,0.0,3,,,
1105,328,1,0.0,0.0,0.0,3,,,
1106,328,2,0.0,0.0,0.0,3,,,
1107,328,3,0.0,0.0,0.0,3,,,
1108,328,4,0.0,0.0,0.0,3,,,
1109,328,5,0.0,0.0,0.0,3,,,
1110,328,6,0.0,0.0,0.0,3,,,
1111,328,7,0.0,0.0,0.0,3,,,
1112,328,8,0.0,0.0,0.0,3,,,
1113,330,1,0.0,0.0,0.0,3,,,
1114,330,2,0.0,0.0,0.0,3,,,
1115,330,3,0.0,0.0,0.0,3,,,
1116,330,4,0.0,0.0,0.0,3,,,
1117,330,5,0.0,0.0,0.0,3,,,
1118,330,6,0.0,0.0,0.0,3,,,
1119,330,7,0.0,0.0,0.0,3,,,
1120,330,8,0.0,0.0,0.0,3,,,
1121,331,1,0.0,0.0,0.0,3,,,
1122,331,2,0.0,0.0,0.0,3,,,
1123,331,3,0.0,0.0,0.0,3,,,
1124,331,4,0.0,0.0,0.0,3,,,
1125,331,5,0.0,0.0,0.0,3,,,
1126,331,6,0.0,0.0,0.0,3,,,
1127,331,7,0.0,0.0,0.0,3,,,
1128,331,8,0.0,0.0,0.0,3,,,
1129,332,1,0.0,0.0,0.0,3,,,
1130,332,2,0.0,0.0,0.0,3,,,
1131,332,3,0.0,0.0,0.0,3,,,
1132,332,4,0.0,0.0,0.0,3,,,
1133,332,5,0.0,0.0,0.0,3,,,
1134,332,6,0.0,0.0,0.0,3,,,
1135,332,7,0.0,0.0,0.0,3,,,
1136,332,8,0.0,0.0,0.0,3,,,
1137,333,1,0.0,0.0,0.0,3,,,
1138,333,2,0.0,0.0,0.0,3,,,
1139,333,3,0.0,0.0,0.0,3,,,
1140,333,4,0.0,0.0,0.0,3,,,
1141,333,5,0.0,0.0,0.0,3,,,
1142,333,6,0.0,0.0,0.0,3,,,
1143,333,7,0.0,0.0,0.0,3,,,
1144,333,8,0.0,0.0,0.0,3,,,
1145,334,1,0.0,0.0,0.0,3,,,
1146,334,2,0.0,0.0,0.0,3,,,
1147,334,3,0.0,0.0,0.0,3,,,
1148,334,4,0.0,0.0,0.0,3,,,
1149,334,5,0.0,0.0,0.0,3,,,
1150,334,6,0.0,0.0,0.0,3,,,
1151,334,7,0.0,0.0,0.0,3,,,
1152,334,8,0.0,0.0,0.0,3,,,
1153,335,1,0.0,0.0,0.0,3,,,
1154,335,2,0.0,0.0,0.0,3,,,
1155,335,3,0.0,0.0,0.0,3,,,
1156,335,4,0.0,0.0,0.0,3,,,
1157,335,5,0.0,0.0,0.0,3,,,
1158,335,6,0.0,0.0,0.0,3,,,
1159,335,7,0.0,0.0,0.0,3,,,
1160,335,8,0.0,0.0,0.0,3,,,
1161,336,1,0.0,0.0,0.0,3,,,
1162,336,2,0.0,0.0,0.0,3,,,
1163,336,3,0.0,0.0,0.0,3,,,
1164,336,4,0.0,0.0,0.0,3,,,
1165,336,5,0.0,0.0,0.0,3,,,
1166,336,6,0.0,0.0,0.0,3,,,
1167,336,7,0.0,0.0,0.0,3,,,
1168,336,8,0.0,0.0,0.0,3,,,
1169,337,1,0.0,0.0,0.0,3,,,
1170,337,2,0.0,0.0,0.0,3,,,
1171,337,3,0.0,0.0,0.0,3,,,
1172,337,4,0.0,0.0,0.0,3,,,
1173,337,5,0.0,0.0,0.0,3,,,
1174,337,6,0.0,0.0,0.0,3,,,
1175,337,7,0.0,0.0,0.0,3,,,
1176,337,8,0.0,0.0,0.0,3,,,
1177,338,1,0.0,0.0,0.0,3,,,
1178,338,2,0.0,0.0,0.0,3,,,
1179,338,3,0.0,0.0,0.0,3,,,
1180,338,4,0.0,0.0,0.0,3,,,
1181,338,5,0.0,0.0,0.0,3,,,
1182,338,6,0.0,0.0,0.0,3,,,
1183,338,7,0.0,0.0,0.0,3,,,
1184,338,8,0.0,0.0,0.0,3,,,
1185,339,1,0.0,0.0,0.0,3,,,
1186,339,2,0.0,0.0,0.0,3,,,
1187,339,3,0.0,0.0,0.0,3,,,
1188,339,4,0.0,0.0,0.0,3,,,
1189,339,5,0.0,0.0,0.0,3,,,
1190,339,6,0.0,0.0,0.0,3,,,
1191,339,7,0.0,0.0,0.0,3,,,
1192,339,8,0.0,0.0,0.0,3,,,
1193,344,1,0.0,0.0,0.0,3,,,
